team,jersey,player,lb_attempted,lb_completed,through,around,over,via_pass,via_cross,via_carry,dir_sum_ok,match_number,header
Iraq,21,MARKO FARJI,2,1,1,0,1,0,1,1,1,42,IN POSSESSION
Argentina,23,Emiliano MARTINEZ,9,3,0,1,8,9,0,0,1,43,IN POSSESSION
Argentina,6,Lisandro MARTINEZ,18,15,2,10,6,18,0,0,1,43,IN POSSESSION
Argentina,7,Rodrigo DE PAUL,8,7,6,2,0,8,0,0,1,43,IN POSSESSION
Argentina,10,Lionel MESSI,12,7,8,1,3,12,0,0,1,43,IN POSSESSION
Argentina,13,Cristian ROMERO,6,6,1,4,1,6,0,0,1,43,IN POSSESSION
Argentina,16,Thiago ALMADA,5,5,3,2,0,5,0,0,1,43,IN POSSESSION
Argentina,20,Alexis MAC ALLISTER,9,8,4,4,1,9,0,0,1,43,IN POSSESSION
Argentina,22,Lautaro MARTINEZ,0,0,0,0,0,0,0,0,1,43,IN POSSESSION
Argentina,24,Enzo FERNANDEZ,18,17,4,13,1,18,0,0,1,43,IN POSSESSION
Argentina,25,Facundo MEDINA,11,9,0,6,5,11,0,0,1,43,IN POSSESSION
Argentina,26,Nahuel MOLINA,7,4,2,3,2,7,0,0,1,43,IN POSSESSION
Argentina,3,Nicolas TAGLIAFICO,1,1,0,1,0,1,0,0,1,43,IN POSSESSION
Argentina,5,Leandro PAREDES,0,0,0,0,0,0,0,0,1,43,IN POSSESSION
Argentina,9,Julian ALVAREZ,0,0,0,0,0,0,0,0,1,43,IN POSSESSION
Argentina,15,Nico GONZALEZ,2,1,0,1,1,2,0,0,1,43,IN POSSESSION
Argentina,19,Nicolas OTAMENDI,4,4,0,4,0,4,0,0,1,43,IN POSSESSION
Austria,1,Alexander SCHLAGER,5,3,2,0,3,5,0,0,1,43,IN POSSESSION
Austria,3,Kevin DANSO,21,16,3,13,5,21,0,0,1,43,IN POSSESSION
Austria,4,Xaver SCHLAGER,5,5,2,3,0,3,0,2,1,43,IN POSSESSION
Austria,5,Stefan POSCH,6,3,2,1,3,6,0,0,1,43,IN POSSESSION
Austria,6,Nicolas SEIWALD,9,8,4,4,1,9,0,0,1,43,IN POSSESSION
Austria,8,David ALABA,13,11,4,7,2,13,0,0,1,43,IN POSSESSION
Austria,9,Marcel SABITZER,18,10,1,6,11,15,2,1,1,43,IN POSSESSION
Austria,11,Michael GREGORITSCH,4,2,2,1,1,4,0,0,1,43,IN POSSESSION
Austria,18,Romano SCHMID,7,5,5,1,1,7,0,0,1,43,IN POSSESSION
Austria,20,Konrad LAIMER,12,10,0,9,3,11,0,1,1,43,IN POSSESSION
Austria,24,Paul WANNER,6,4,4,0,2,6,0,0,1,43,IN POSSESSION
Austria,7,Marko ARNAUTOVIC,0,0,0,0,0,0,0,0,1,43,IN POSSESSION
Austria,17,Carney CHUKWUEMEKA,3,2,1,2,0,2,0,1,1,43,IN POSSESSION
Austria,21,Patrick WIMMER,1,1,0,1,0,1,0,0,1,43,IN POSSESSION
Austria,22,Alexander PRASS,5,3,0,2,3,3,2,0,1,43,IN POSSESSION
Austria,23,Marco FRIEDL,9,8,1,7,1,9,0,0,1,43,IN POSSESSION
Jordan,1,YAZEED ABULAILA,16,7,0,1,15,16,0,0,1,44,IN POSSESSION
Jordan,3,ABDALLAH NASIB,20,13,2,6,12,20,0,0,1,44,IN POSSESSION
Jordan,4,HUSAM ABUDAHAB,13,6,3,0,10,13,0,0,1,44,IN POSSESSION
Jordan,5,YAZAN ALARAB,10,6,3,3,4,10,0,0,1,44,IN POSSESSION
Jordan,8,NOOR ALRAWABDEH,8,6,4,0,4,7,0,1,1,44,IN POSSESSION
Jordan,9,ALI OLWAN,3,2,1,2,0,3,0,0,1,44,IN POSSESSION
Jordan,10,MOUSA ALTAMARI,3,3,1,2,0,3,0,0,1,44,IN POSSESSION
Jordan,13,MAHMOUD ALMARDI,8,6,1,1,6,6,2,0,1,44,IN POSSESSION
Jordan,20,MOHANNAD ABUTAHA,12,5,1,5,6,11,0,1,1,44,IN POSSESSION
Jordan,21,NIZAR ALRASHDAN,10,5,3,2,5,9,0,1,1,44,IN POSSESSION
Jordan,23,EHSAN HADDAD,13,10,1,5,7,11,2,0,1,44,IN POSSESSION
Jordan,2,MOHAMMAD ABUHASHEESH,1,1,0,0,1,1,0,0,1,44,IN POSSESSION
Jordan,7,MOHAMMAD ABUZRAIQ,1,0,0,0,1,1,0,0,1,44,IN POSSESSION
Jordan,11,ODEH FAKHOURY,0,0,0,0,0,0,0,0,1,44,IN POSSESSION
Jordan,17,SALEEM OBAID,0,0,0,0,0,0,0,0,1,44,IN POSSESSION
Jordan,24,ALI AZAIZEH,1,1,0,1,0,1,0,0,1,44,IN POSSESSION
Algeria,23,Luca ZIDANE,6,2,0,1,5,6,0,0,1,44,IN POSSESSION
Algeria,2,Aissa MANDI,17,11,4,5,8,17,0,0,1,44,IN POSSESSION
Algeria,6,Ramiz ZERROUKI,13,12,5,5,3,13,0,0,1,44,IN POSSESSION
Algeria,7,Riyad MAHREZ,9,4,1,6,2,6,1,2,1,44,IN POSSESSION
Algeria,9,Amine GOUIRI,0,0,0,0,0,0,0,0,1,44,IN POSSESSION
Algeria,10,Fares CHAIBI,13,8,5,4,4,12,1,0,1,44,IN POSSESSION
Algeria,14,Hicham BOUDAOUI,7,7,0,2,5,7,0,0,1,44,IN POSSESSION
Algeria,15,Rayan AITNOURI,15,13,3,9,3,14,0,1,1,44,IN POSSESSION
Algeria,17,Rafik BELGHALI,11,10,3,7,1,11,0,0,1,44,IN POSSESSION
Algeria,21,Ramy BENSEBAINI,14,9,5,4,5,14,0,0,1,44,IN POSSESSION
Algeria,22,Ibrahim MAZA,14,7,8,5,1,11,0,3,1,44,IN POSSESSION
Algeria,5,Zineddine BELAID,2,1,0,0,2,2,0,0,1,44,IN POSSESSION
Algeria,11,Anis HADJ MOUSSA,2,1,1,1,0,2,0,0,1,44,IN POSSESSION
Algeria,12,Nadhir BENBOUALI,1,1,0,1,0,1,0,0,1,44,IN POSSESSION
Algeria,13,Jaouen HADJAM,1,1,1,0,0,1,0,0,1,44,IN POSSESSION
Algeria,19,Nabil BENTALEB,16,12,6,4,6,15,0,1,1,44,IN POSSESSION
England,1,Jordan PICKFORD,6,4,1,1,4,6,0,0,1,45,IN POSSESSION
England,2,Ezri KONSA,25,23,5,16,4,25,0,0,1,45,IN POSSESSION
England,4,Declan RICE,13,8,3,2,8,12,1,0,1,45,IN POSSESSION
England,6,Marc GUEHI,16,14,1,10,5,14,0,2,1,45,IN POSSESSION
England,8,Elliot ANDERSON,19,13,8,6,5,19,0,0,1,45,IN POSSESSION
England,9,Harry KANE,3,1,0,1,2,3,0,0,1,45,IN POSSESSION
England,10,Jude BELLINGHAM,4,2,1,3,0,3,0,1,1,45,IN POSSESSION
England,18,Anthony GORDON,7,5,1,6,0,6,0,1,1,45,IN POSSESSION
England,20,Noni MADUEKE,8,5,3,4,1,5,1,2,1,45,IN POSSESSION
England,24,Reece JAMES,15,11,3,6,6,11,3,1,1,45,IN POSSESSION
England,25,Djed SPENCE,14,14,3,10,1,13,0,1,1,45,IN POSSESSION
England,3,Nico OREILLY,1,1,1,0,0,1,0,0,1,45,IN POSSESSION
England,7,Bukayo SAKA,1,0,0,0,1,0,1,0,1,45,IN POSSESSION
England,11,Marcus RASHFORD,5,3,1,1,3,2,3,0,1,45,IN POSSESSION
England,17,Morgan ROGERS,3,2,1,1,1,2,0,1,1,45,IN POSSESSION
England,21,Eberechi EZE,0,0,0,0,0,0,0,0,1,45,IN POSSESSION
Ghana,16,Benjamin ASARE,17,8,1,0,16,17,0,0,1,45,IN POSSESSION
Ghana,3,Caleb YIRENKYI,3,0,0,1,2,3,0,0,1,45,IN POSSESSION
Ghana,4,Jonas ADJETEY,5,3,2,1,2,5,0,0,1,45,IN POSSESSION
Ghana,5,Thomas PARTEY,10,6,3,1,6,10,0,0,1,45,IN POSSESSION
Ghana,8,Kwasi SIBO,2,2,1,1,0,2,0,0,1,45,IN POSSESSION
Ghana,9,Jordan AYEW,2,0,0,1,1,1,0,1,1,45,IN POSSESSION
Ghana,11,Antoine SEMENYO,0,0,0,0,0,0,0,0,1,45,IN POSSESSION
Ghana,14,Gideon MENSAH,9,6,2,1,6,9,0,0,1,45,IN POSSESSION
Ghana,18,Jerome OPOKU,10,6,0,3,7,10,0,0,1,45,IN POSSESSION
Ghana,19,Inaki WILLIAMS,2,1,0,2,0,2,0,0,1,45,IN POSSESSION
Ghana,26,Marvin SENAYA,4,3,1,2,1,3,1,0,1,45,IN POSSESSION
Ghana,7,Abdul FATAWU,3,1,0,2,1,2,0,1,1,45,IN POSSESSION
Ghana,17,Baba RAHMAN,0,0,0,0,0,0,0,0,1,45,IN POSSESSION
Ghana,21,Kojo Peprah OPPONG,0,0,0,0,0,0,0,0,1,45,IN POSSESSION
Ghana,25,Prince ADU,0,0,0,0,0,0,0,0,1,45,IN POSSESSION
Panama,22,Orlando MOSQUERA,14,7,3,0,11,14,0,0,1,46,IN POSSESSION
Panama,2,Cesar BLACKMAN,4,3,0,3,1,4,0,0,1,46,IN POSSESSION
Panama,3,Jose CORDOBA,15,12,4,5,6,14,1,0,1,46,IN POSSESSION
Panama,6,Cristian MARTINEZ,8,3,3,3,2,7,1,0,1,46,IN POSSESSION
Panama,7,Jose Luis RODRIGUEZ,3,2,1,1,1,2,0,1,1,46,IN POSSESSION
Panama,11,Edgar Yoel BARCENAS,13,10,4,3,6,12,0,1,1,46,IN POSSESSION
Panama,13,Jiovany RAMOS,9,6,3,1,5,9,0,0,1,46,IN POSSESSION
Panama,14,Carlos HARVEY,11,7,4,0,7,11,0,0,1,46,IN POSSESSION
Panama,16,Andres ANDRADE,24,17,3,13,8,22,2,0,1,46,IN POSSESSION
Panama,17,Jose FAJARDO,1,1,0,1,0,1,0,0,1,46,IN POSSESSION
Panama,23,Amir MURILLO,16,10,3,4,9,14,2,0,1,46,IN POSSESSION
Panama,9,Tomas RODRIGUEZ,1,0,0,0,1,1,0,0,1,46,IN POSSESSION
Panama,15,Eric DAVIS,3,1,0,1,2,2,1,0,1,46,IN POSSESSION
Panama,18,Cecilio WATERMAN,0,0,0,0,0,0,0,0,1,46,IN POSSESSION
Panama,24,Azarias LONDONO,1,1,0,1,0,1,0,0,1,46,IN POSSESSION
Croatia,1,Dominik LIVAKOVIC,13,4,0,0,13,13,0,0,1,46,IN POSSESSION
Croatia,2,Josip STANISIC,10,7,0,4,6,10,0,0,1,46,IN POSSESSION
Croatia,3,Marin PONGRACIC,10,8,2,6,2,10,0,0,1,46,IN POSSESSION
Croatia,4,Josko GVARDIOL,7,4,0,4,3,7,0,0,1,46,IN POSSESSION
Croatia,6,Josip SUTALO,14,9,0,7,7,14,0,0,1,46,IN POSSESSION
Croatia,8,Mateo KOVACIC,4,4,1,3,0,4,0,0,1,46,IN POSSESSION
Croatia,10,Luka MODRIC,21,17,3,11,7,21,0,0,1,46,IN POSSESSION
Croatia,14,Ivan PERISIC,9,6,1,3,5,9,0,0,1,46,IN POSSESSION
Croatia,16,Martin BATURINA,7,3,2,3,2,2,2,3,1,46,IN POSSESSION
Croatia,24,Marco PASALIC,9,6,1,4,4,5,1,3,1,46,IN POSSESSION
Croatia,26,Petar MUSA,3,2,1,0,2,3,0,0,1,46,IN POSSESSION
Croatia,9,Andrej KRAMARIC,1,1,1,0,0,1,0,0,1,46,IN POSSESSION
Croatia,11,Ante BUDIMIR,1,0,0,1,0,1,0,0,1,46,IN POSSESSION
Croatia,15,Mario PASALIC,0,0,0,0,0,0,0,0,1,46,IN POSSESSION
Croatia,17,Petar SUCIC,5,4,3,2,0,5,0,0,1,46,IN POSSESSION
Croatia,21,Luka SUCIC,1,0,0,1,0,1,0,0,1,46,IN POSSESSION
Portugal,1,DIOGO COSTA,5,2,1,0,4,5,0,0,1,47,IN POSSESSION
Portugal,3,RUBEN DIAS,9,9,4,4,1,9,0,0,1,47,IN POSSESSION
Portugal,7,CRISTIANO RONALDO,4,3,2,2,0,4,0,0,1,47,IN POSSESSION
Portugal,8,BRUNO FERNANDES,21,19,4,8,9,20,1,0,1,47,IN POSSESSION
Portugal,11,JOAO FELIX,7,5,3,3,1,6,1,0,1,47,IN POSSESSION
Portugal,13,RENATO VEIGA,17,15,5,11,1,17,0,0,1,47,IN POSSESSION
Portugal,15,JOAO NEVES,11,10,7,3,1,11,0,0,1,47,IN POSSESSION
Portugal,18,PEDRO NETO,2,2,0,2,0,0,0,2,1,47,IN POSSESSION
Portugal,20,JOAO CANCELO,11,9,1,4,6,8,2,1,1,47,IN POSSESSION
Portugal,23,VITINHA,27,24,11,11,5,27,0,0,1,47,IN POSSESSION
Portugal,25,NUNO MENDES,22,11,3,8,11,20,1,1,1,47,IN POSSESSION
Portugal,2,NELSON SEMEDO,18,15,3,14,1,16,0,2,1,47,IN POSSESSION
Portugal,10,BERNARDO SILVA,1,1,0,1,0,1,0,0,1,47,IN POSSESSION
Portugal,16,FRANCISCO TRINCAO,3,2,2,0,1,3,0,0,1,47,IN POSSESSION
Portugal,17,RAFAEL LEAO,4,3,1,3,0,2,0,2,1,47,IN POSSESSION
Portugal,26,FRANCISCO CONCEICAO,5,5,1,4,0,3,0,2,1,47,IN POSSESSION
Uzbekistan,12,Abduvohid NEMATOV,13,3,1,0,12,13,0,0,1,47,IN POSSESSION
Uzbekistan,2,Abdukodir KHUSANOV,7,6,3,3,1,7,0,0,1,47,IN POSSESSION
Uzbekistan,5,Rustam ASHURMATOV,21,13,7,6,8,21,0,0,1,47,IN POSSESSION
Uzbekistan,7,Otabek SHUKUROV,12,9,5,4,3,11,0,1,1,47,IN POSSESSION
Uzbekistan,9,Odiljon XAMROBEKOV,8,6,6,0,2,8,0,0,1,47,IN POSSESSION
Uzbekistan,13,Sherzod NASRULLAEV,2,1,2,0,0,2,0,0,1,47,IN POSSESSION
Uzbekistan,14,Eldor SHOMURODOV,3,3,2,1,0,3,0,0,1,47,IN POSSESSION
Uzbekistan,18,Abdulla ABDULLAEV,15,11,3,7,5,14,0,1,1,47,IN POSSESSION
Uzbekistan,19,Azizjon GANIEV,8,3,4,2,2,6,2,0,1,47,IN POSSESSION
